".id","dates","totals","doi"
"researchblogging",2012-10-26,0,"10.1371/journal.pone.0043546"
"researchblogging",2012-11-02,0,"10.1371/journal.pone.0043546"
"biod",2012-09-12,0,"10.1371/journal.pone.0043546"
"biod",2012-09-12,0,"10.1371/journal.pone.0043546"
"biod",2012-09-13,0,"10.1371/journal.pone.0043546"
"biod",2012-09-13,0,"10.1371/journal.pone.0043546"
"biod",2012-09-14,0,"10.1371/journal.pone.0043546"
"biod",2012-09-14,0,"10.1371/journal.pone.0043546"
"biod",2012-09-15,0,"10.1371/journal.pone.0043546"
"biod",2012-09-15,0,"10.1371/journal.pone.0043546"
"biod",2012-09-16,0,"10.1371/journal.pone.0043546"
"biod",2012-09-16,0,"10.1371/journal.pone.0043546"
"biod",2012-09-17,0,"10.1371/journal.pone.0043546"
"biod",2012-09-17,0,"10.1371/journal.pone.0043546"
"biod",2012-09-18,0,"10.1371/journal.pone.0043546"
"biod",2012-09-18,0,"10.1371/journal.pone.0043546"
"biod",2012-09-19,0,"10.1371/journal.pone.0043546"
"biod",2012-09-19,0,"10.1371/journal.pone.0043546"
"biod",2012-09-20,0,"10.1371/journal.pone.0043546"
"biod",2012-09-20,0,"10.1371/journal.pone.0043546"
"biod",2012-09-21,0,"10.1371/journal.pone.0043546"
"biod",2012-09-21,0,"10.1371/journal.pone.0043546"
"biod",2012-09-22,0,"10.1371/journal.pone.0043546"
"biod",2012-09-22,0,"10.1371/journal.pone.0043546"
"biod",2012-09-23,0,"10.1371/journal.pone.0043546"
"biod",2012-09-23,0,"10.1371/journal.pone.0043546"
"biod",2012-09-24,0,"10.1371/journal.pone.0043546"
"biod",2012-09-24,0,"10.1371/journal.pone.0043546"
"biod",2012-09-25,0,"10.1371/journal.pone.0043546"
"biod",2012-09-25,0,"10.1371/journal.pone.0043546"
"biod",2012-09-26,0,"10.1371/journal.pone.0043546"
"biod",2012-09-26,0,"10.1371/journal.pone.0043546"
"biod",2012-09-27,0,"10.1371/journal.pone.0043546"
"biod",2012-09-27,0,"10.1371/journal.pone.0043546"
"biod",2012-09-28,0,"10.1371/journal.pone.0043546"
"biod",2012-09-28,0,"10.1371/journal.pone.0043546"
"biod",2012-09-29,0,"10.1371/journal.pone.0043546"
"biod",2012-09-29,0,"10.1371/journal.pone.0043546"
"biod",2012-09-30,0,"10.1371/journal.pone.0043546"
"biod",2012-09-30,0,"10.1371/journal.pone.0043546"
"biod",2012-10-01,0,"10.1371/journal.pone.0043546"
"biod",2012-10-01,0,"10.1371/journal.pone.0043546"
"biod",2012-10-02,0,"10.1371/journal.pone.0043546"
"biod",2012-10-02,0,"10.1371/journal.pone.0043546"
"biod",2012-10-03,0,"10.1371/journal.pone.0043546"
"biod",2012-10-03,0,"10.1371/journal.pone.0043546"
"biod",2012-10-04,0,"10.1371/journal.pone.0043546"
"biod",2012-10-04,0,"10.1371/journal.pone.0043546"
"biod",2012-10-05,0,"10.1371/journal.pone.0043546"
"biod",2012-10-05,0,"10.1371/journal.pone.0043546"
"biod",2012-10-06,0,"10.1371/journal.pone.0043546"
"biod",2012-10-06,0,"10.1371/journal.pone.0043546"
"biod",2012-10-07,0,"10.1371/journal.pone.0043546"
"biod",2012-10-07,0,"10.1371/journal.pone.0043546"
"biod",2012-10-08,0,"10.1371/journal.pone.0043546"
"biod",2012-10-08,0,"10.1371/journal.pone.0043546"
"biod",2012-10-09,0,"10.1371/journal.pone.0043546"
"biod",2012-10-09,0,"10.1371/journal.pone.0043546"
"biod",2012-10-10,0,"10.1371/journal.pone.0043546"
"biod",2012-10-10,0,"10.1371/journal.pone.0043546"
"biod",2012-10-11,0,"10.1371/journal.pone.0043546"
"biod",2012-10-11,0,"10.1371/journal.pone.0043546"
"biod",2012-10-12,0,"10.1371/journal.pone.0043546"
"biod",2012-10-12,0,"10.1371/journal.pone.0043546"
"biod",2012-10-13,0,"10.1371/journal.pone.0043546"
"biod",2012-10-13,0,"10.1371/journal.pone.0043546"
"biod",2012-10-14,0,"10.1371/journal.pone.0043546"
"biod",2012-10-14,0,"10.1371/journal.pone.0043546"
"biod",2012-10-15,0,"10.1371/journal.pone.0043546"
"biod",2012-10-15,0,"10.1371/journal.pone.0043546"
"biod",2012-10-16,0,"10.1371/journal.pone.0043546"
"biod",2012-10-16,0,"10.1371/journal.pone.0043546"
"biod",2012-10-17,0,"10.1371/journal.pone.0043546"
"biod",2012-10-17,0,"10.1371/journal.pone.0043546"
"biod",2012-10-18,0,"10.1371/journal.pone.0043546"
"biod",2012-10-18,0,"10.1371/journal.pone.0043546"
"biod",2012-10-19,0,"10.1371/journal.pone.0043546"
"biod",2012-10-19,0,"10.1371/journal.pone.0043546"
"biod",2012-10-20,0,"10.1371/journal.pone.0043546"
"biod",2012-10-20,0,"10.1371/journal.pone.0043546"
"biod",2012-10-21,0,"10.1371/journal.pone.0043546"
"biod",2012-10-21,0,"10.1371/journal.pone.0043546"
"biod",2012-10-22,0,"10.1371/journal.pone.0043546"
"biod",2012-10-22,0,"10.1371/journal.pone.0043546"
"biod",2012-10-23,0,"10.1371/journal.pone.0043546"
"biod",2012-10-23,0,"10.1371/journal.pone.0043546"
"biod",2012-10-24,0,"10.1371/journal.pone.0043546"
"biod",2012-10-24,0,"10.1371/journal.pone.0043546"
"biod",2012-10-25,0,"10.1371/journal.pone.0043546"
"biod",2012-10-25,0,"10.1371/journal.pone.0043546"
"biod",2012-10-26,0,"10.1371/journal.pone.0043546"
"biod",2012-10-26,0,"10.1371/journal.pone.0043546"
"biod",2012-10-27,0,"10.1371/journal.pone.0043546"
"biod",2012-10-27,0,"10.1371/journal.pone.0043546"
"biod",2012-10-28,0,"10.1371/journal.pone.0043546"
"biod",2012-10-28,0,"10.1371/journal.pone.0043546"
"biod",2012-10-29,0,"10.1371/journal.pone.0043546"
"biod",2012-10-29,0,"10.1371/journal.pone.0043546"
"biod",2012-10-30,0,"10.1371/journal.pone.0043546"
"biod",2012-10-30,0,"10.1371/journal.pone.0043546"
"biod",2012-11-01,0,"10.1371/journal.pone.0043546"
"biod",2012-11-01,0,"10.1371/journal.pone.0043546"
"biod",2012-11-02,0,"10.1371/journal.pone.0043546"
"biod",2012-11-02,0,"10.1371/journal.pone.0043546"
"wos",2012-09-12,0,"10.1371/journal.pone.0043546"
"wos",2012-09-19,0,"10.1371/journal.pone.0043546"
"wos",2012-09-26,0,"10.1371/journal.pone.0043546"
"wos",2012-10-04,0,"10.1371/journal.pone.0043546"
"wos",2012-10-11,0,"10.1371/journal.pone.0043546"
"wos",2012-10-18,0,"10.1371/journal.pone.0043546"
"wos",2012-10-26,0,"10.1371/journal.pone.0043546"
"wos",2012-11-02,0,"10.1371/journal.pone.0043546"
"pmc",2012-09-12,0,"10.1371/journal.pone.0043546"
"pmc",2012-10-03,9,"10.1371/journal.pone.0043546"
"facebook",2012-09-12,0,"10.1371/journal.pone.0043546"
"facebook",2012-09-19,0,"10.1371/journal.pone.0043546"
"facebook",2012-09-26,0,"10.1371/journal.pone.0043546"
"facebook",2012-10-03,0,"10.1371/journal.pone.0043546"
"facebook",2012-10-11,0,"10.1371/journal.pone.0043546"
"facebook",2012-10-18,0,"10.1371/journal.pone.0043546"
"facebook",2012-10-25,0,"10.1371/journal.pone.0043546"
"facebook",2012-11-02,0,"10.1371/journal.pone.0043546"
"mendeley",2012-09-12,0,"10.1371/journal.pone.0043546"
"mendeley",2012-09-19,0,"10.1371/journal.pone.0043546"
"mendeley",2012-09-26,0,"10.1371/journal.pone.0043546"
"mendeley",2012-10-03,0,"10.1371/journal.pone.0043546"
"mendeley",2012-10-11,0,"10.1371/journal.pone.0043546"
"mendeley",2012-10-18,0,"10.1371/journal.pone.0043546"
"mendeley",2012-10-25,0,"10.1371/journal.pone.0043546"
"mendeley",2012-11-02,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-12,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-13,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-20,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-20,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-20,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-20,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-20,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-20,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-20,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-20,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-20,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-20,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-20,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-20,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-20,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-20,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-20,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-20,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-20,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-20,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-20,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-20,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-20,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-20,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-20,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-21,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-21,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-21,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-21,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-21,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-21,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-21,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-21,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-21,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-21,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-21,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-21,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-21,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-21,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-21,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-21,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-21,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-21,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-21,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-21,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-21,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-21,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-21,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-21,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-22,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-22,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-22,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-22,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-22,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-22,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-22,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-22,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-22,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-22,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-22,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-22,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-22,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-22,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-22,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-22,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-22,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-22,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-22,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-22,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-22,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-22,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-22,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-22,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-23,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-23,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-23,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-23,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-23,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-23,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-23,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-23,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-23,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-23,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-23,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-23,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-23,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-23,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-23,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-23,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-23,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-23,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-23,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-23,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-23,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-23,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-23,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-23,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-24,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-24,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-24,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-24,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-24,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-24,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-24,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-24,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-24,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-24,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-24,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-24,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-24,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-24,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-24,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-24,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-24,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-24,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-24,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-24,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-24,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-24,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-24,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-24,0,"10.1371/journal.pone.0043546"
"twitter",2012-09-25,0,"10.1371/journal.pone.0043546"
"twitter",2012-10-02,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-03,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-03,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-04,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-04,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-05,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-05,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-06,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-06,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-07,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-07,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-08,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-08,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-09,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-10,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-10,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-11,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-11,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-12,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-12,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-13,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-13,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-14,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-14,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-15,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-15,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-16,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-16,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-17,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-18,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-18,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-19,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-19,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-20,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-20,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-21,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-21,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-22,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-22,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-23,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-23,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-24,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-24,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-25,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-26,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-26,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-27,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-27,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-28,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-28,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-29,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-29,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-30,1,"10.1371/journal.pone.0043546"
"twitter",2012-10-30,1,"10.1371/journal.pone.0043546"
"twitter",2012-11-01,1,"10.1371/journal.pone.0043546"
"twitter",2012-11-01,1,"10.1371/journal.pone.0043546"
"twitter",2012-11-02,1,"10.1371/journal.pone.0043546"
"twitter",2012-11-02,1,"10.1371/journal.pone.0043546"
"twitter",2012-11-03,1,"10.1371/journal.pone.0043546"
"twitter",2012-11-03,1,"10.1371/journal.pone.0043546"
"wikipedia",2012-09-22,0,"10.1371/journal.pone.0043546"
"citeulike",2012-09-12,0,"10.1371/journal.pone.0043938"
"citeulike",2012-09-19,0,"10.1371/journal.pone.0043938"
"citeulike",2012-09-26,0,"10.1371/journal.pone.0043938"
"citeulike",2012-10-03,0,"10.1371/journal.pone.0043938"
"citeulike",2012-10-11,0,"10.1371/journal.pone.0043938"
"citeulike",2012-10-18,0,"10.1371/journal.pone.0043938"
"citeulike",2012-10-26,0,"10.1371/journal.pone.0043938"
"citeulike",2012-11-02,0,"10.1371/journal.pone.0043938"
"crossref",2012-09-12,0,"10.1371/journal.pone.0043938"
"crossref",2012-09-19,0,"10.1371/journal.pone.0043938"
"crossref",2012-09-26,0,"10.1371/journal.pone.0043938"
"crossref",2012-10-04,0,"10.1371/journal.pone.0043938"
"crossref",2012-10-11,0,"10.1371/journal.pone.0043938"
"crossref",2012-10-18,0,"10.1371/journal.pone.0043938"
"crossref",2012-10-26,0,"10.1371/journal.pone.0043938"
"crossref",2012-11-03,0,"10.1371/journal.pone.0043938"
"pubmed",2012-09-12,0,"10.1371/journal.pone.0043938"
"pubmed",2012-09-19,0,"10.1371/journal.pone.0043938"
"pubmed",2012-09-26,0,"10.1371/journal.pone.0043938"
"pubmed",2012-10-04,0,"10.1371/journal.pone.0043938"
"pubmed",2012-10-11,0,"10.1371/journal.pone.0043938"
"pubmed",2012-10-19,0,"10.1371/journal.pone.0043938"
"pubmed",2012-10-26,0,"10.1371/journal.pone.0043938"
"pubmed",2012-11-02,0,"10.1371/journal.pone.0043938"
"scopus",2012-09-12,0,"10.1371/journal.pone.0043938"
"scopus",2012-09-19,0,"10.1371/journal.pone.0043938"
"scopus",2012-09-26,0,"10.1371/journal.pone.0043938"
"scopus",2012-10-03,0,"10.1371/journal.pone.0043938"
"scopus",2012-10-11,0,"10.1371/journal.pone.0043938"
"scopus",2012-10-19,0,"10.1371/journal.pone.0043938"
"scopus",2012-10-26,0,"10.1371/journal.pone.0043938"
"scopus",2012-11-02,0,"10.1371/journal.pone.0043938"
"counter",2012-09-12,51,"10.1371/journal.pone.0043938"
"counter",2012-09-12,51,"10.1371/journal.pone.0043938"
"counter",2012-09-13,82,"10.1371/journal.pone.0043938"
"counter",2012-09-13,82,"10.1371/journal.pone.0043938"
"counter",2012-09-14,85,"10.1371/journal.pone.0043938"
"counter",2012-09-14,85,"10.1371/journal.pone.0043938"
"counter",2012-09-15,90,"10.1371/journal.pone.0043938"
"counter",2012-09-15,90,"10.1371/journal.pone.0043938"
"counter",2012-09-16,94,"10.1371/journal.pone.0043938"
"counter",2012-09-16,94,"10.1371/journal.pone.0043938"
"counter",2012-09-17,100,"10.1371/journal.pone.0043938"
"counter",2012-09-17,100,"10.1371/journal.pone.0043938"
"counter",2012-09-18,105,"10.1371/journal.pone.0043938"
"counter",2012-09-18,105,"10.1371/journal.pone.0043938"
"counter",2012-09-19,137,"10.1371/journal.pone.0043938"
"counter",2012-09-19,137,"10.1371/journal.pone.0043938"
"counter",2012-09-20,150,"10.1371/journal.pone.0043938"
"counter",2012-09-20,150,"10.1371/journal.pone.0043938"
"counter",2012-09-21,163,"10.1371/journal.pone.0043938"
"counter",2012-09-21,163,"10.1371/journal.pone.0043938"
"counter",2012-09-22,170,"10.1371/journal.pone.0043938"
"counter",2012-09-22,170,"10.1371/journal.pone.0043938"
"counter",2012-09-23,172,"10.1371/journal.pone.0043938"
